cell,animal,layer,type,pharma,drug,pulse,epsp,ipsp,epsp_halfwidth
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,13,-0.282017,0.459054,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,14,0.143445,0.15535,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,15,-0.214655,-0.372393,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,16,0.083132,0.0563463,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,17,0.21253,-0.0270531,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,18,-0.00214947,-0.162864,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,19,0.0886016,-0.0572318,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,20,0.0946245,-0.176209,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,21,0.161101,0.463185,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,22,0.258551,0.170753,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,23,0.0792968,0.0733444,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,24,0.245332,0.120332,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,25,-0.0812786,-0.614017,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,26,0.100074,0.0807284,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,27,-0.143054,0.112898,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,28,0.326608,0.267084,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,29,0.160645,-0.235189,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,30,0.0505556,-0.15629,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,31,0.12031,0.0087031,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,32,0.18247,0.274731,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,33,-0.0934821,0.235386,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,34,0.197689,0.00125963,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,35,0.0954899,0.274061,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,36,0.325195,-0.439686,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,37,-0.0802191,0.126627,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,38,-0.128945,-0.295612,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,39,0.339299,-0.257427,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,40,0.0443627,0.0815661,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,41,0.185634,0.0740248,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,42,-0.0765068,-0.134543,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,43,0.202444,0.0164324,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,44,-0.074571,-0.17725,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,45,-0.164297,-0.101797,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,46,-0.0562151,0.33069,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,47,-0.228408,-0.152515,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,48,0.104621,0.101645,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,49,0.0204439,-0.0361037,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,gz,50,0.223112,-0.0298644,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,1,0.524971,0.361281,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,2,-0.0189432,0.123915,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,3,-0.0646501,0.0871341,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,4,0.13204,0.2496,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,5,-0.217969,-0.159934,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,6,-0.00570175,0.0850722,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,7,0.183294,0.070199,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,8,0.0557576,-0.140669,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,9,-0.0490087,-0.261806,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,10,0.0277988,0.413214,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,11,0.040221,-0.205314,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,12,-0.0910635,-0.399099,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,13,-0.189379,0.173716,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,14,0.236614,-0.245528,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,15,-0.38708,-0.398985,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,16,0.0995398,0.170968,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,17,-0.110864,0.0334815,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,18,0.0233509,0.462338,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,19,-0.519968,-0.0690763,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,20,-0.592623,-0.33667,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,21,-0.101317,0.154636,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,22,-0.0190988,-0.108385,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,23,-0.155473,-0.232854,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,24,0.430731,0.272993,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,25,-0.0495599,0.142404,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,26,0.148793,-0.223231,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,27,-0.24984,0.230815,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,28,0.107589,0.128423,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,29,0.0976822,-0.0124368,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,30,0.206492,0.179707,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,31,0.163884,-0.117366,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,32,-0.174137,0.168125,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,33,0.108279,-0.113447,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,34,-0.241182,-0.168265,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,35,0.255417,0.0277386,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,36,-0.110029,0.214375,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,37,0.244414,-0.222848,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,38,0.117197,0.0561855,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,39,-0.138487,-0.431642,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,40,0.308349,0.0360277,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,41,-0.081449,-0.431151,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,42,-0.0477183,0.051984,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,43,0.059379,-0.205502,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,44,0.283162,0.220662,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,45,-0.176352,-0.0141499,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,46,-0.0826219,-0.338574,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,47,0.198193,0.0612879,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,48,-0.13953,-0.0308993,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,49,0.211725,0.040594,NA
1312_S2C1,1312,l2,l2_pc,gaba_gzcgp,cgp,50,-0.0619272,0.133014,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,1,1.00869,-0.355896,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,2,0.991611,-0.442913,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,3,1.20289,-0.514375,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,4,1.15245,-0.488916,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,5,0.982531,-0.136516,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,6,1.18217,-0.368424,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,7,1.00358,-0.241959,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,8,0.750128,-0.467133,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,9,1.16536,-0.14714,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,10,0.828692,-0.159403,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,11,0.924028,-0.42121,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,12,0.71762,-0.646963,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,13,0.70527,-0.613182,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,14,1.05636,-0.236799,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,15,0.912663,-0.237635,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,16,0.818198,-0.28448,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,17,1.23187,0.170859,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,18,1.39317,-0.438671,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,19,1.26807,-0.166457,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,20,0.971027,-0.302782,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,21,1.50408,-0.713183,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,22,0.651317,-0.327849,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,23,0.893202,-0.200548,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,24,0.685918,-0.282832,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,25,0.994963,-0.0541444,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,26,0.913779,-0.156161,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,27,1.06203,-0.37993,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,28,1.29274,-0.220652,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,baseline,29,1.14045,-0.160143,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,1,0.522137,-0.849887,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,2,0.96387,-0.107558,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,3,1.52415,-0.280907,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,4,0.935453,0.00241776,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,5,0.896036,-0.324202,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,6,1.18877,-0.873734,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,7,0.813518,0.255482,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,8,0.590463,-0.397632,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,9,0.738353,-0.111349,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,10,0.696053,-0.0360901,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,11,1.08223,0.00485282,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,12,0.74702,-0.0952417,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,13,0.652953,0.0309293,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,14,0.747818,-0.63611,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,15,0.969007,-0.200636,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,16,0.594011,-0.0667033,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,17,0.593485,-0.110384,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,18,0.424265,-0.507282,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,19,1.36642,-0.266018,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,20,0.823588,-0.387722,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,21,0.894816,-0.093279,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,22,0.683415,-0.380573,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,23,1.32844,0.0352816,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,24,1.40149,-0.224998,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,25,0.887087,-0.325711,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,26,0.829235,-0.200527,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,27,1.14086,-0.299618,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,28,0.474262,-0.318893,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,gz,29,0.796505,-0.329983,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,1,2.02545,0.974852,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,2,1.41976,1.06708,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,3,1.62593,0.896763,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,4,1.62076,0.852907,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,5,1.34075,1.13539,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,6,0.861457,1.09806,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,7,1.33287,-0.246,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,8,1.36533,0.264143,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,9,1.2439,0.310862,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,10,0.822337,2.13037,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,11,1.34609,0.664543,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,12,0.806207,0.806207,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,13,1.32081,0.416043,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,14,1.25724,0.754266,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,15,1.86052,1.32629,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,16,0.931694,1.29479,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,17,1.66156,0.877332,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,18,1.10764,0.908235,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,19,1.01827,0.123924,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,20,0.434774,0.424357,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,21,1.88212,0.708012,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,22,1.11417,0.361194,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,23,0.957907,0.493621,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,24,0.846914,0.489771,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,25,1.05065,0.330407,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,26,1.08575,0.06343,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,27,1.18836,0.41604,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,28,1.4745,0.650092,NA
1355_S2C1,1355,l2,l2_sc,gaba_gzcgp,cgp,29,1.69218,0.32164,NA
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,1,1.26138,-2.53326,2.68168
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,2,0.769828,-2.05458,2.3615
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,3,1.91748,-1.2105,NA
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,4,1.01346,-2.1532,0.507967
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,5,1.36006,-1.5075,3.7028
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,6,1.84108,-1.62916,3.33082
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,7,1.0794,-1.46971,3.14317
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,8,0.868168,-2.24939,2.41596
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,9,0.854721,-1.7182,3.06213
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,10,1.51798,-2.0341,NA
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,11,1.22996,-1.99921,NA
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,12,0.751033,-2.85165,1.61104
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,13,1.13472,-1.78344,3.85269
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,14,0.798135,-2.41169,2.28324
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,15,0.886061,-2.16305,2.22534
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,16,0.976351,-2.17246,3.97646
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,17,0.824425,-2.38391,1.75164
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,18,0.868837,-2.79039,2.29153
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,19,1.15446,-2.17589,2.99095
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,20,1.24482,-2.07809,2.55914
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,21,1.1047,-1.88785,3.07121
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,22,0.74223,-2.56283,2.27935
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,23,1.2382,-2.35407,2.99164
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,24,0.52949,-2.57914,1.31001
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,25,0.759973,-2.09866,2.12731
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,26,1.48749,-1.99763,NA
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,27,0.792107,-1.57694,2.32934
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,28,1.86447,-2.20398,NA
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,29,1.36559,-2.12994,2.9209
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,baseline,30,1.27568,-2.7511,NA
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,1,4.99546,-0.644422,30.2646
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,2,3.4668,-1.33231,24.4821
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,3,4.54485,-0.528064,NA
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,4,3.50361,-1.05443,25.0825
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,5,4.00831,-0.460443,17.4739
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,6,4.85918,-0.719692,16.8906
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,7,4.35922,-1.74048,47.879
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,8,3.21947,-1.14362,25.7311
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,9,2.74557,-1.09223,30.0961
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,10,4.88808,-0.564303,NA
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,11,5.01654,-0.3034,NA
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,12,4.36613,-0.316903,21.5994
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,13,3.75532,-0.272955,64.6423
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,14,3.45723,-1.4639,22.1105
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,15,3.05656,-1.31397,28.5997
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,16,4.79622,-0.153186,20.3767
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,17,3.77031,-0.345759,31.9287
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,18,3.55722,-1.02016,25.9233
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,19,4.0159,-0.765351,21.7533
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,20,2.96098,-0.787536,23.9667
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,21,3.15123,-1.74609,22.1639
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,22,4.74477,-0.228448,24.4837
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,23,4.23002,0.0797245,17.5223
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,24,3.26237,-1.58882,34.0875
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,25,3.20325,-1.42622,28.353
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,26,3.75913,-1.17539,NA
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,27,4.2332,-0.811445,31.1342
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,28,4.60223,-0.38587,NA
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,29,3.41282,-0.137776,25.0189
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,gz,30,4.53814,-0.0318002,NA
1354_S4C1,1354,l2,l2_sc,gaba_gzcgp,cgp,1,3.36431,0.822647,73.1893
